id,title,ios_url,ios_app_store_id,ios_app_name,android_url,android_package,android_app_name,windows_phone_url,windows_phone_app_id,windows_phone_app_name,description,google_product_category,product_type,link,image_link,condition,availability,price,sale_price,sale_price_effective_date,gtin,brand,mpn,item_group_id,gender,age_group,color,size,shipping,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,fb_product_category
2430721004,法式高領後綁帶透肌上衣,,,,,,,,,,材質:聚酯纖維100%內裡:無 產地:中國商品描述:透膚及後綁帶設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=02&yano=2430721004&yacolor=002,https://photo.airspaceonline.com/photo/2430721004/2430721004-002-01.jpg,new,available for order,690 TWD,690 TWD,,,Airspace,,,,,白,,,服飾,CA,上身,綁帶_透膚_A款_形象款,,上衣
2421827001,渡假風平口長裙套裝(附胸墊),,,,,,,,,,材質:表布:聚酯纖維100% 裡布:聚酯纖維100%內裡:無 產地:中國商品描述:上:附胸墊(可拆) 下:腰附鬆緊/後開衩設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,套裝,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=03&pp3=06&yano=2421827001&yacolor=017,https://photo.airspaceonline.com/photo/2421827001/2421827001-017-01.jpg,new,available for order,1180 TWD,1180 TWD,,,Airspace,,,,,咖啡,,,服飾,OL,洋裝/連身褲,,,套裝
2430124003,透膚挖肩蛋糕短洋裝(附胸墊),,,,,,,,,,材質:表布：聚酯纖維100% 裡布：聚酯纖維97%彈性纖維3% 罩杯裡層材質：聚酯纖維100%內裡:無 產地:中國商品描述:附胸墊(可拆)/後附拉鍊/袖口附鬆緊/透膚及綁帶設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,附胸墊系列,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=43&yano=2430124003&yacolor=006,https://photo.airspaceonline.com/photo/2430124003/2430124003-006-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,杏,,,新品上市,AS,熱銷推薦,圓領_綁帶_透膚_A款_形象款,,洋裝
2430121008,復古格紋毛呢背心,,,,,,,,,,材質:表布：聚酯纖維70%嫘縈27%彈性纖維3% 裡布：聚酯纖維100%內裡:有 產地:中國商品描述:排釦設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,背心,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=01&yano=2430121008&yacolor=014,https://photo.airspaceonline.com/photo/2430121008/2430121008-014-01.jpg,new,available for order,590 TWD,590 TWD,,,Airspace,,,,,灰,,,服飾,AS,上身,粗肩帶_套裝_小香_格紋_A款_形象款,,上衣
2430199005,2WAY尖頭金鍊綁帶平底包鞋,,,,,,,,,,●鞋面材質：PU●鞋墊材質：PU●內里材質：PU●鞋跟高：1.2 cm●商品尺寸：36~40《此款鞋版型正常，腳版偏瘦窄/介於半碼建議可小一碼 EX: 36.5→36) (綁帶五金鏈與為商品本體，退換貨務必一起附上不可遺失)》,,平底,https://www.airspaceonline.com/PDContent.asp?pp1=05&pp2=13&pp3=01&yano=2430199005&yacolor=001,https://photo.airspaceonline.com/photo/2430199005/2430199005-001-01.jpg,new,available for order,1380 TWD,1380 TWD,,,Airspace,,,,,黑,,,鞋款/配件,AS,跟高分類,多WAY_綁帶_B款,,鞋子
2420728001,層次感荷葉背心連身褲,,,,,,,,,,材質:表布：聚酯纖維100% 裡布：聚酯纖維98%彈性纖維2%內裡:有 產地:中國商品描述:肩帶可調節/後附拉鍊商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,連身褲,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=03&pp3=02&yano=2420728001&yacolor=006,https://photo.airspaceonline.com/photo/2420728001/2420728001-006-01.jpg,new,available for order,1080 TWD,1080 TWD,,,Airspace,,,,,杏,,,服飾,CA,洋裝/連身褲,連身_高腰_荷葉_B款,,連身褲
2430199008,時髦魔鬼氈中跟瑪莉珍運動鞋,,,,,,,,,,●鞋面材質：黑-啞光開邊珠PU+防水萊卡布 米白-啞光開邊珠PU+啞光PU●鞋墊材質：PU●內里材質：萊卡網布●鞋跟高：前高4.0CM、跟高6.5CM●商品尺寸：35~41《此款鞋版型正常，要加棉襪建議可大一碼》,,中跟  3-5.5cm,https://www.airspaceonline.com/PDContent.asp?pp1=05&pp2=13&pp3=03&yano=2430199008&yacolor=001,https://photo.airspaceonline.com/photo/2430199008/2430199008-001-01.jpg,new,available for order,1480 TWD,1480 TWD,,,Airspace,,,,,黑,,,鞋款/配件,AS,跟高分類,B款,,鞋子
2430121010,假兩件知性翻領上衣,,,,,,,,,,材質:表布：嫘縈91.8%彈性纖維8.2% 配布：嫘縈92%彈性纖維8%內裡:無 產地:中國商品描述:排釦設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=02&yano=2430121010&yacolor=001,https://photo.airspaceonline.com/photo/2430121010/2430121010-001-01.jpg,new,available for order,690 TWD,690 TWD,,,Airspace,,,,,黑,,,服飾,AS,上身,簡約_撞色_A款,,上衣
2430721007,浪漫荷葉邊挖肩珍珠釦上衣,,,,,,,,,,材質:聚酯纖維97% 彈性纖維3%內裡:無 產地:中國商品描述:肩帶及袖口可調節商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=02&yano=2430721007&yacolor=002,https://photo.airspaceonline.com/photo/2430721007/2430721007-002-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,白,,,服飾,CA,上身,細肩帶_簡約_荷葉_A款_形象款,,上衣
2430721008,法式慵懶抓皺高領上衣,,,,,,,,,,材質:嫘縈65% 聚酯纖維30% 彈性纖維5%內裡:無 產地:中國商品描述:抓皺設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=02&yano=2430721008&yacolor=006,https://photo.airspaceonline.com/photo/2430721008/2430721008-006-01.jpg,new,available for order,590 TWD,590 TWD,,,Airspace,,,,,杏,,,服飾,CA,上身,簡約,,上衣
2430722001,基本百褶西裝短裙,,,,,,,,,,材質:表布：聚酯纖維100% 裡布：聚酯纖維100%內裡:無 產地:中國商品描述:側附拉鍊/百褶設計/內裡為短褲商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,裙類,https://www.airspaceonline.com/PDContent.asp?pp1=24&pp2=02&pp3=04&yano=2430722001&yacolor=017,https://photo.airspaceonline.com/photo/2430722001/2430722001-017-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,咖啡,,,CHIC A SPACE,CA,下著,高腰_OL_簡約_西裝_B款,,裙子
2421821078,水洗羅紋圓領上衣,,,,,,,,,,材質:棉78%聚酯纖維17%彈性纖維5%內裡:無 產地:中國商品描述:短版設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=02&yano=2421821078&yacolor=011,https://photo.airspaceonline.com/photo/2421821078/2421821078-011-01.jpg,new,available for order,490 TWD,490 TWD,,,Airspace,,,,,綠,,,服飾,OL,上身,圓領_A款,,上衣
2430726002,時髦經典五分澎袖西裝外套(附墊肩),,,,,,,,,,材質:聚酯纖維92% 彈性纖維8% 裡布:聚酯纖維98% 彈性纖維2%內裡:有 產地:中國商品描述:附墊肩(不可拆)/附口袋/澎袖設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,打造直角肩,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=24&yano=2430726002&yacolor=001,https://photo.airspaceonline.com/photo/2430726002/2430726002-001-01.jpg,new,available for order,1180 TWD,1180 TWD,,,Airspace,,,,,黑,,,新品上市,CA,熱銷推薦,套裝_OL_西裝_A款,,外套
2430726004,2WAY正反穿個性小香丹寧背心,,,,,,,,,,材質:表布:棉65% 聚酯纖維33% 彈性纖維2% 配布:聚酯纖維100%內裡:無 產地:中國商品描述:附口袋/流蘇設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,24AW流行必買,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=45&yano=2430726004&yacolor=003,https://photo.airspaceonline.com/photo/2430726004/2430726004-003-01.jpg,new,available for order,1080 TWD,1080 TWD,,,Airspace,,,,,藍,,,新品上市,CA,熱銷推薦,圓領_多WAY_休閒_拼接_小香_牛仔_B款,,外套
2430729003,2WAY前後穿鏤空針織上衣,,,,,,,,,,主紗：聚酯纖維100%內裡:無 產地:中國商品描述:鏤空設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,針織/毛衣,https://www.airspaceonline.com/PDContent.asp?pp1=24&pp2=01&pp3=05&yano=2430729003&yacolor=001,https://photo.airspaceonline.com/photo/2430729003/2430729003-001-01.jpg,new,available for order,790 TWD,790 TWD,,,Airspace,,,,,黑,,,CHIC A SPACE,CA,上身,多WAY_簡約_B款,,針織
2430729009,微透紗花邊針織開襟衫,,,,,,,,,,材質:主紗: 聚酯纖維35% 尼龍30% 亞克力纖維25% 羊毛5% 真絲5% 配紗: 尼龍60% 聚酯纖維40%內裡:無 產地:中國商品描述:透紗及排釦設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=24&pp2=01&pp3=03&yano=2430729009&yacolor=003,https://photo.airspaceonline.com/photo/2430729009/2430729009-003-01.jpg,new,available for order,790 TWD,790 TWD,,,Airspace,,,,,藍,,,CHIC A SPACE,CA,上身,透膚_B款,,針織
2421829006,經典細肩針織背心,,,,,,,,,,材質:嫘縈50% 尼龍20% 聚酯纖維30%內裡:無 產地:中國商品描述:短版設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,24AW流行必買,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=45&yano=2421829006&yacolor=002,https://photo.airspaceonline.com/photo/2421829006/2421829006-002-01.jpg,new,available for order,390 TWD,390 TWD,,,Airspace,,,,,白,,,新品上市,OL,熱銷推薦,,,針織
2430721011,高領透肌波浪木耳捲上衣,,,,,,,,,,材質:尼龍90% 彈性纖維10%內裡:無 產地:中國商品描述:透膚設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=02&yano=2430721011&yacolor=011,https://photo.airspaceonline.com/photo/2430721011/2430721011-011-01.jpg,new,available for order,590 TWD,590 TWD,,,Airspace,,,,,綠,,,服飾,CA,上身,透膚_A款,,上衣
2430821002,透膚木耳捲排釦上衣,,,,,,,,,,材質:聚酯纖維100%內裡:無 產地:中國商品描述:透膚及排釦設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,質感透膚,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=16&yano=2430821002&yacolor=002,https://photo.airspaceonline.com/photo/2430821002/2430821002-002-01.jpg,new,available for order,490 TWD,490 TWD,,,Airspace,,,,,白,,,新品上市,A PLUS,熱銷推薦,圓領_透膚_2件價_形象款,,上衣
2430824002,小花刺繡兩件式網紗長洋裝,,,,,,,,,,材質:表布：聚酯纖維100% 配布：聚酯纖維100% 裡布：聚酯纖維100%內裡:無 產地:中國商品描述:外:肩帶可調節/透膚及後開衩設計 內:透膚設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,長洋裝,https://www.airspaceonline.com/PDContent.asp?pp1=08&pp2=03&pp3=06&yano=2430824002&yacolor=002,https://photo.airspaceonline.com/photo/2430824002/2430824002-002-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,白,,,AIR SPACE PLUS,A PLUS,洋裝/套裝,細肩帶_A款,,洋裝
2430823007,雙C沙漏腰修身牛仔喇叭褲,,,,,,,,,,材質:棉75%聚酯纖維23%彈性纖維2%內裡:無 產地:中國商品描述:附口袋/排釦及抽鬚設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,牛仔褲,https://www.airspaceonline.com/PDContent.asp?pp1=08&pp2=02&pp3=05&yano=2430823007&yacolor=010,https://photo.airspaceonline.com/photo/2430823007/2430823007-010-01.jpg,new,available for order,1080 TWD,1080 TWD,,,Airspace,,,,,深藍,,,AIR SPACE PLUS,A PLUS,下著,喇叭褲_高腰_彈力_收腰_休閒_牛仔_B款_企劃商品,,褲子
2421826001,法式優雅粗花呢背心,,,,,,,,,,材質:棉80% 聚酯纖維20%內裡:無 產地:中國商品描述:附口袋/排釦設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,小香花呢,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=35&yano=2421826001&yacolor=010,https://photo.airspaceonline.com/photo/2421826001/2421826001-010-01.jpg,new,available for order,790 TWD,624 TWD,,,Airspace,,,,,深藍,,,新品上市,OL,熱銷推薦,,特價品,外套
2430824004,蕾絲滾邊緞面開衩長洋裝,,,,,,,,,,材質:聚酯纖維100%內裡:無 產地:中國商品描述:後附拉鍊/肩帶可調節/開衩設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,唯美蕾絲,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=07&yano=2430824004&yacolor=014,https://photo.airspaceonline.com/photo/2430824004/2430824004-014-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,灰,,,新品上市,A PLUS,熱銷推薦,U領_細肩帶_簡約_開衩_蕾絲_B款,,洋裝
2421829010,圓領後開衩針織背心,,,,,,,,,,材質:聚酯纖維100%內裡:無 產地:中國商品描述:排釦及開衩設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,針織/毛衣,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=07&yano=2421829010&yacolor=023,https://photo.airspaceonline.com/photo/2421829010/2421829010-023-01.jpg,new,available for order,490 TWD,490 TWD,,,Airspace,,,,,紫,,,服飾,OL,上身,,,針織
2421829007,麻花針織細肩背心,,,,,,,,,,材質:亞克力纖維75%尼龍25%內裡:無 產地:中國商品描述:短版設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=02&yano=2421829007&yacolor=034,https://photo.airspaceonline.com/photo/2421829007/2421829007-034-01.jpg,new,available for order,590 TWD,289 TWD,,,Airspace,,,,,桃,,,服飾,OL,上身,細肩帶_B款,特價品,針織
2421824003,V領寬擺牛仔短洋裝,,,,,,,,,,材質:棉100%內裡:無 產地:中國商品描述:附口袋/排釦設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,洋裝,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=03&pp3=05&yano=2421824003&yacolor=001,https://photo.airspaceonline.com/photo/2421824003/2421824003-001-01.jpg,new,available for order,990 TWD,990 TWD,,,Airspace,,,,,黑,,,服飾,OL,洋裝/連身褲,V領_連身_牛仔,,洋裝
2421829005,圓領直紋針織背心,,,,,,,,,,材質:主紗:亞克力纖維70% 尼龍30% 配紗:亞克力纖維100%內裡:無 產地:中國商品描述:短版設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,背心,https://www.airspaceonline.com/PDContent.asp?pp1=11&pp2=01&pp3=01&yano=2421829005&yacolor=001,https://photo.airspaceonline.com/photo/2421829005/2421829005-001-01.jpg,new,available for order,490 TWD,387 TWD,,,Airspace,,,,,黑,,,AIR SPACE LADY,OL,上身,,特價品,針織
2420122003,個性抽繩後開衩長裙,,,,,,,,,,材質:聚酯纖維42% 尼龍58%內裡:無 產地:中國商品描述:附口袋/後開衩設計/腰附鬆緊商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,裙類,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=02&pp3=01&yano=2420122003&yacolor=015,https://photo.airspaceonline.com/photo/2420122003/2420122003-015-01.jpg,new,available for order,790 TWD,790 TWD,,,Airspace,,,,,粉紅,,,服飾,AS,下著,,,裙子
2421823033,高個女孩長腿BOSS落地西裝喇叭褲,,,,,,,,,,材質:聚酯纖維94%彈性纖維6%內裡:無 產地:中國商品描述:暗門襟設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,長褲,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=02&pp3=03&yano=2421823033&yacolor=020,https://photo.airspaceonline.com/photo/2421823033/2421823033-020-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,灰藍,,,服飾,OL,下著,喇叭褲_高腰_長腿_OL_西裝_B款_企劃商品,,褲子
2420823003,時髦撞色打褶西裝寬褲,,,,,,,,,,材質:聚酯纖維95%彈性纖維5%內裡:無 產地:中國商品描述:附口袋/腰附鬆緊/打褶設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,套裝,https://www.airspaceonline.com/PDContent.asp?pp1=08&pp2=03&pp3=08&yano=2420823003&yacolor=006,https://photo.airspaceonline.com/photo/2420823003/2420823003-006-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,杏,,,AIR SPACE PLUS,A PLUS,洋裝/套裝,寬褲_高腰_OL_西裝_撞色_B款,,褲子
2421822008,休閒尼龍開衩長裙,,,,,,,,,,材質:尼龍58%、聚酯纖維42%內裡:無 產地:中國商品描述:附口袋/前開衩設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,裙類,https://www.airspaceonline.com/PDContent.asp?pp1=11&pp2=02&pp3=01&yano=2421822008&yacolor=006,https://photo.airspaceonline.com/photo/2421822008/2421822008-006-01.jpg,new,available for order,790 TWD,790 TWD,,,Airspace,,,,,杏,,,AIR SPACE LADY,OL,下著,高腰_OL_休閒_開衩_B款,,裙子
2430121006,基本圓領反車線上衣,,,,,,,,,,材質:嫘縈91.8%彈性纖維8.2%內裡:無  產地:中國商品描述:短版設計/深淺色請分開洗滌，以避免造成互相移染/不可濕放，以免衣物染色；請弱速輕脫水，不可烘乾，以免衣物縮水/清洗後請快速調整商品型態並吊掛晾乾即可/穿著時，請留意避免與配件包包等他物接觸摩擦商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,24AW流行必買,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=45&yano=2430121006&yacolor=025,https://photo.airspaceonline.com/photo/2430121006/2430121006-025-01.jpg,new,available for order,490 TWD,490 TWD,,,Airspace,,,,,紅,,,新品上市,AS,熱銷推薦,圓領_簡約_B款,,上衣
2430121012,美式字母寬鬆大學TEE,,,,,,,,,,材質:聚酯纖維53%棉47%內裡:無 產地:中國商品描述:寬鬆設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,24AW流行必買,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=45&yano=2430121012&yacolor=025,https://photo.airspaceonline.com/photo/2430121012/2430121012-025-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,紅,,,新品上市,AS,熱銷推薦,字母T_T恤_圓領_休閒_印花_B款,,上衣
2421834001,尼龍工裝抽繩褲裙,,,,,,,,,,材質:尼龍58%聚酯纖維42%內裡:無 產地:中國商品描述:附口袋/抽繩設計/內裡為短褲商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,套裝,https://www.airspaceonline.com/PDContent.asp?pp1=11&pp2=03&pp3=06&yano=2421834001&yacolor=210,https://photo.airspaceonline.com/photo/2421834001/2421834001-210-01.jpg,new,available for order,590 TWD,590 TWD,,,Airspace,,,,,深灰,,,AIR SPACE LADY,OL,洋裝/連身褲,,,褲裙
2430129002,愛心滾邊針織上衣,,,,,,,,,,材質:嫘縈100%內裡:無 產地:中國商品描述:滾邊設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,24AW流行必買,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=45&yano=2430129002&yacolor=001,https://photo.airspaceonline.com/photo/2430129002/2430129002-001-01.jpg,new,available for order,690 TWD,690 TWD,,,Airspace,,,,,黑,,,新品上市,AS,熱銷推薦,簡約_B款_形象款,,針織
2421823034,高個女孩長腿BOSS落地西裝直筒褲,,,,,,,,,,材質:聚酯纖維94%彈性纖維6%內裡:無 產地:中國商品描述:暗門襟設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,長褲,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=02&pp3=03&yano=2421823034&yacolor=001,https://photo.airspaceonline.com/photo/2421823034/2421823034-001-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,黑,,,服飾,OL,下著,高腰_長腿_OL_西裝_B款_企劃商品,,褲子
2430124006,蝴蝶結綁帶麻花包臀短洋裝,,,,,,,,,,材質:嫘縈72%聚酯纖維28%內裡:無 產地:中國商品描述:綁帶設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,24AW流行必買,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=45&yano=2430124006&yacolor=002,https://photo.airspaceonline.com/photo/2430124006/2430124006-002-01.jpg,new,available for order,890 TWD,890 TWD,,,Airspace,,,,,白,,,新品上市,AS,熱銷推薦,圓領_簡約_綁帶_A款,,洋裝
2430125001,甜酷蝴蝶結串珠鞋釦(2入),,,,,,,,,,材質:材質:合金、塑料產地:中國商品描述:可掛至鞋帶裝飾，增加整體層次感※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。,,24AW流行必買,https://www.airspaceonline.com/PDContent.asp?pp1=09&pp2=01&pp3=45&yano=2430125001&yacolor=002,https://photo.airspaceonline.com/photo/2430125001/2430125001-002-01.jpg,new,available for order,490 TWD,490 TWD,,,Airspace,,,,,白,,,新品上市,AS,熱銷推薦,,,配件
2430121011,法式荷葉邊勾釦上衣,,,,,,,,,,材質:嫘縈92%彈性纖維8%內裡:無 產地:中國商品描述:勾釦設計商品平量尺寸表身形尺寸對照表※ 顏色請參考單品圖片較為接近，但因圖檔顏色會因個人電腦螢幕設定差異略有不同，請以實際商品顏色為準。※ 請將深色衣物與淺色衣物分開洗滌。,,上衣,https://www.airspaceonline.com/PDContent.asp?pp1=02&pp2=01&pp3=02&yano=2430121011&yacolor=002,https://photo.airspaceonline.com/photo/2430121011/2430121011-002-01.jpg,new,available for order,490 TWD,490 TWD,,,Airspace,,,,,白,,,服飾,AS,上身,荷葉_A款,,上衣
